,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
951,1,0,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0.0,1.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
952,1,0,1,120,3,0,0,0,2,0,0,0,0,21,1,1,0,0,1,0,25,88,0,0,0,0,0.0769230769,0.5666666667,0,0,0,0,0,0.0341880342,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
953,1,1,3,99,1,0,0,0,2,0,1,0,0,18,1,1,0,0,1,0,14,51,26,0,0,0,0.4690721649,1.0,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
954,3,0,3,69,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,41,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1
955,1,0,1,88,3,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,15,66,0,0,0,0,0.4565217391,0.9411764706,1,0,0,0,0,0.152173913,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
956,1,1,1,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,35,0,0,0,0,0.1884057971,0.1111111111,0,1,1,0,0,0.0144927536,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
957,1,1,0,64,2,0,0,0,2,0,0,0,0,3,1,1,0,0,0,0,17,40,0,0,0,0,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,0,2,1,0,2,2,1
958,0,1,3,58,2,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,33,0,0,0,0,0.2666666667,0.0714285714,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
959,0,1,1,45,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,20,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1
960,1,1,1,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,21,0,0,0,0,0.2857142857,0.4252873563,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0
961,1,0,1,28,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,1,0,0,0,0,0.164556962,0.5697674419,0,1,1,1,1,0.0126582278,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
962,1,1,1,87,2,0,0,0,0,0,2,1,0,6,1,1,0,0,1,0,9,20,50,0,0,0,0.0972222222,0.0273972603,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
963,1,0,1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,16,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
964,1,0,1,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,18,0,0,0,0,0.3277777778,0.9589041096,0,1,0,0,0,0.0185185185,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
965,1,1,1,51,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,18,0,0,0,0,0.0,0.4,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1
966,0,0,1,66,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,37,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1
967,1,1,3,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,40,0,0,0,0,0.0566037736,0.2285714286,0,1,1,0,0,0.0377358491,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0
968,1,1,1,66,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,15,44,0,0,0,0,0.2179487179,1.0,0,1,1,0,1,0.0512820513,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0
969,1,1,1,63,2,0,0,0,0,0,1,1,0,7,1,0,0,0,1,0,14,18,23,0,0,0,0.0416666667,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
970,1,1,1,126,3,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,12,92,14,0,0,0,0.4347826087,1.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
971,1,0,3,82,1,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,20,55,0,0,0,0,0.0811808118,0.9787234043,1,1,1,0,0,0.0221402214,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
972,1,1,3,74,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,54,0,0,0,0,0.2476190476,1.0,1,0,0,0,0,0.0380952381,0,0,0,0,0,1,0,0,0,2,1,0,2,1,0
973,1,1,1,86,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,15,64,0,0,0,0,0.2307692308,0.5060240964,1,1,1,0,0,0.0846153846,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
974,3,0,3,52,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,28,0,0,1,0,0.9672131148,0.0454545455,1,1,0,0,0,0.0327868852,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
975,1,0,3,56,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,26,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
976,1,1,0,97,1,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,13,77,0,0,0,1,0.3368421053,0.8474576271,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
977,0,1,3,135,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,17,111,0,0,0,0,1.0,1.0,1,1,1,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1
978,1,1,3,52,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,12,33,0,0,1,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
979,1,1,0,98,0,3,0,0,2,0,0,0,0,13,1,1,0,0,1,0,26,55,9,0,2,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
980,1,0,0,124,1,0,0,0,2,0,0,0,0,7,1,1,0,0,1,0,23,94,0,0,0,0,0.8174603175,0.7872340426,0,1,1,0,1,0.0,1,0,0,0,1,1,0,0,0,0,2,2,0,2,0
981,1,0,1,39,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,17,0,0,0,0,0.0,1.0,1,1,0,0,0,0.1061946903,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
982,0,0,1,51,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,17,27,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,0,1,1,0,1,2,1
983,1,0,1,69,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,19,43,0,0,0,0,0.1166666667,0.8947368421,1,0,0,0,0,0.0166666667,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0
984,0,0,1,28,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,4,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
985,1,1,1,55,2,0,0,0,2,0,0,0,0,4,1,1,0,0,1,0,12,28,7,0,0,0,0.2424242424,0.3125,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
986,1,1,1,61,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,7,47,0,0,0,0,0.119047619,0.1044776119,0,1,0,0,0,0.1587301587,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
987,0,1,1,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,24,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1
988,0,0,1,75,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,25,43,0,0,0,0,0.9954751131,0.9595959596,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,0,2,1,1,0,2,0
989,1,0,1,37,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,8,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
990,1,0,1,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0.5897435897,0.6774193548,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
991,0,1,0,104,2,0,0,0,0,0,0,0,0,15,1,0,0,0,1,0,6,57,33,0,0,0,0.8571428571,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1
992,0,0,1,57,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,36,0,0,0,0,0.0,0.0769230769,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
993,1,1,1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,24,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1
994,0,0,1,91,2,0,0,0,2,0,2,1,0,18,1,1,0,0,0,0,15,16,52,0,0,0,0.0776699029,0.5172413793,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
995,1,1,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,41,0,0,0,0,0.0934065934,0.8421052632,1,0,0,0,0,0.0054945055,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0
996,1,1,1,38,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,8,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
997,0,0,1,60,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,14,39,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1
998,1,1,1,74,0,0,0,0,2,0,1,0,0,9,1,0,0,0,0,0,17,17,32,0,0,0,0.0020308692,0.3125,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0
999,0,0,0,106,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,74,0,0,0,0,0.875,0.3333333333,0,1,0,1,0,0.125,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1
1000,1,1,3,56,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,15,34,0,0,0,0,0.7868852459,0.1428571429,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0
1001,3,1,1,71,2,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,10,20,33,0,0,0,0.8571428571,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,2,1,0,2,2,1
1002,0,0,1,71,2,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,14,50,0,0,0,0,0.0695187166,0.2131147541,0,1,0,0,0,0.0213903743,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
1003,1,1,1,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1
1004,1,0,1,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0.104,0.9603960396,1,1,0,0,0,0.008,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0
1005,1,1,1,76,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,7,62,0,0,0,0,0.2287581699,0.53125,1,1,1,0,0,0.0718954248,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1006,1,1,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,0,0,0.0,0.0,0,1,1,0,1,0.7272727273,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1
1007,1,1,3,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,37,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1
1008,1,1,3,54,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,26,0,0,1,0,0.9722222222,0.0459770115,1,1,0,0,0,0.0277777778,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1
1009,1,1,3,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,64,0,0,0,0,0.2074074074,0.152173913,0,1,1,0,0,0.0148148148,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1010,3,0,3,129,0,0,0,0,0,2,2,0,0,29,1,0,0,0,0,0,17,20,84,0,0,0,0.0013274336,0.0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1011,1,0,1,133,3,0,0,0,2,0,0,0,0,17,1,1,0,0,1,0,20,106,0,0,0,0,0.1727272727,0.4827586207,0,0,0,0,0,0.0363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1012,0,0,3,71,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,29,35,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
1013,1,1,0,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,45,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
1014,0,0,1,48,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,14,27,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
1015,1,1,1,43,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,19,17,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,1
1016,1,1,1,50,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,26,0,0,1,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1
1017,0,0,1,55,2,0,0,0,2,0,0,0,0,3,1,1,0,0,1,0,26,15,6,0,0,0,0.0821917808,0.0294117647,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0
1018,1,0,1,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,0,0,0.0,0.2142857143,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,1,2,0,1,2,1
1019,1,0,3,87,0,3,0,0,0,0,0,0,0,16,1,1,0,0,1,0,24,56,0,0,0,0,0.1043956044,0.9830508475,1,0,0,0,0,0.0164835165,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0
1020,3,1,3,91,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,44,23,0,1,0,0.8333333333,0.2631578947,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
1021,0,0,1,87,0,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,21,33,25,0,0,0,0.5551724138,0.9931506849,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0
1022,0,0,3,76,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,18,51,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1023,1,1,1,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,13,0,0,0,0,0.1699164345,0.9294117647,1,1,1,0,0,0.0306406685,0,0,0,0,0,1,0,1,0,1,1,0,2,1,0
1024,1,1,1,57,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,19,31,0,0,0,0,0.0789473684,0.8421052632,0,0,0,0,0,0.0263157895,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
1025,1,1,1,140,1,0,0,0,1,0,1,1,0,22,1,1,0,0,0,0,18,63,51,0,0,0,0.1272727273,0.0454545455,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1026,1,0,1,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,10,0,0,0,0,0.359375,0.1111111111,0,1,1,1,0,0.046875,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1027,0,0,1,49,2,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,17,11,13,0,0,0,0.015625,0.9655172414,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1028,1,0,3,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,33,0,0,0,0,0.1612903226,0.275862069,0,1,0,0,0,0.1290322581,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0
1029,1,1,3,75,2,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,14,54,0,0,0,0,0.0340136054,0.25,0,1,0,1,0,0.0136054422,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0
1030,1,1,3,79,0,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1031,0,0,1,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,27,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1
1032,1,1,1,71,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,12,52,0,0,0,0,0.5112781955,0.1894736842,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0
1033,1,1,1,43,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,20,0,0,1,0,0.8888888889,0.0,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
1034,1,0,1,48,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36,5,0,0,0,0,0.0,0.2727272727,0,0,0,0,0,0.0076335878,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1035,1,1,3,121,3,0,0,0,2,0,0,0,0,10,1,1,0,0,0,0,16,98,0,0,0,0,0.1034482759,0.9032258065,0,1,0,0,0,0.0862068966,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0
1036,1,1,3,35,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,18,0,0,1,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1
1037,0,0,1,65,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,21,8,0,0,0,0,0.4,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
1038,1,1,1,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3,0,0,0,0,0.1219512195,0.0571428571,0,1,1,0,0,0.1463414634,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
1039,1,0,3,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,46,0,0,0,0,0.1225,0.5384615385,0,1,0,0,0,0.025,0,0,0,0,1,1,0,0,0,2,2,0,0,1,0
1040,3,1,3,71,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,48,0,0,0,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,1
1041,1,1,3,79,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,54,0,0,0,0,0.2098765432,0.5,0,1,0,0,0,0.049382716,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1042,0,0,3,109,1,1,0,0,0,0,0,0,0,22,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1
1043,3,0,1,66,2,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,25,34,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,2,1,0,1,2,1
1044,1,0,3,73,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,49,0,0,0,0,0.3198924731,0.9830508475,0,1,1,0,0,0.0161290323,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0
1045,1,0,1,38,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,18,0,0,0,0,0.0,0.1111111111,0,1,1,0,0,0.0094339623,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1046,0,0,1,36,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,18,11,0,0,1,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
1047,0,0,1,140,2,0,0,0,2,0,1,0,0,41,1,0,0,0,0,0,17,16,99,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1048,0,0,3,73,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,47,0,0,0,1,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
1049,0,0,1,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,26,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,0,2,1,1,1,2,1
1050,1,1,1,41,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,12,0,0,0,0,0.0,0.2666666667,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,1,2,0,1,2,1
1051,1,0,1,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0,0,0,0,0.0332103321,0.1025641026,0,1,0,0,0,0.0479704797,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1052,0,0,1,52,2,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,14,17,13,0,0,0,0.7435897436,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,2,2,1
1053,0,0,1,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
1054,1,0,1,38,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
1055,0,0,1,50,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,23,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1
1056,1,1,3,152,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,24,121,0,0,0,0,0.2307692308,0.4626865672,0,1,0,1,0,0.0256410256,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0
1057,1,1,2,93,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,73,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1058,1,0,3,46,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,18,21,0,0,0,0,0.0736434109,0.4385964912,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0
1059,1,0,1,97,1,0,0,0,2,0,0,0,0,6,1,1,0,0,1,0,22,49,18,0,0,0,0.1555555556,0.976744186,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1060,0,0,1,37,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
1061,1,0,1,88,1,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,17,64,0,0,0,0,0.0680147059,1.0,1,1,1,0,1,0.0165441176,0,0,0,0,1,0,0,0,0,0,1,2,2,1,0
1062,1,0,3,131,2,0,0,0,3,0,0,0,0,17,1,1,0,0,1,0,21,103,0,0,0,0,0.0,0.1153846154,0,1,1,0,0,0.1428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1063,1,0,3,76,2,0,0,1,0,0,0,0,0,29,0,1,0,0,0,0,23,45,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1064,1,1,3,97,3,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,17,73,0,0,0,0,0.1944444444,1.0,1,1,1,1,0,0.0416666667,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
1065,1,1,1,44,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,14,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1066,0,0,1,58,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,30,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1
1067,0,0,3,116,1,0,0,0,0,0,0,0,0,8,1,1,0,1,1,0,37,72,0,0,0,0,0.1864951768,0.8,0,1,1,1,0,0.1736334405,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0
1068,1,1,1,64,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,34,7,0,1,0,0.0,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,2,1,0,2,1,1
1069,1,1,3,60,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,14,39,0,0,0,0,0.1860465116,0.380952381,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0
1070,1,1,1,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,13,0,0,0,0,0.1014492754,0.1034482759,0,1,0,0,0,0.0289855072,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1071,1,1,1,51,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,26,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1072,3,0,1,59,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,31,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
